lat,lon,alt,date,device,os,version
53.5712089539,-1.79076695442,189.747451782,2014-06-09 13:26:24,"iPhone3,1",7.1.1,1.1
53.5712089539,-1.79076695442,189.747451782,2014-06-09 13:26:24,"iPhone3,1",7.1.2,1.1
53.5673866272,-1.78578591347,192.63734436,2014-06-10 07:53:36,"iPhone3,1",7.1.1,1.1
53.5673866272,-1.78578591347,192.63734436,2014-06-10 07:53:36,"iPhone3,1",7.1.2,1.1
53.5699272156,-1.79450559616,169.157974243,2014-06-10 08:08:32,"iPhone3,1",7.1.1,1.1
53.5699272156,-1.79450559616,169.157974243,2014-06-10 08:08:32,"iPhone3,1",7.1.2,1.1
53.5702285767,-1.8023879528,236.47744751,2014-06-10 12:48:00,"iPhone3,1",7.1.1,1.1
53.5702285767,-1.8023879528,236.47744751,2014-06-10 12:48:00,"iPhone3,1",7.1.2,1.1
53.5698890686,-1.79466247559,202.183242798,2014-06-10 13:05:04,"iPhone3,1",7.1.1,1.1
53.5698890686,-1.79466247559,202.183242798,2014-06-10 13:05:04,"iPhone3,1",7.1.2,1.1
53.5233955383,-2.03416204453,170.420425415,2014-06-10 16:44:48,"iPhone3,1",7.1.1,1.1
53.5233955383,-2.03416204453,170.420425415,2014-06-10 16:44:48,"iPhone3,1",7.1.2,1.1
53.4829025269,-2.06345772743,122.855476379,2014-06-10 16:49:04,"iPhone3,1",7.1.1,1.1
53.4829025269,-2.06345772743,122.855476379,2014-06-10 16:49:04,"iPhone3,1",7.1.2,1.1
53.4925498962,-2.11595678329,118.064407349,2014-06-10 16:55:28,"iPhone3,1",7.1.1,1.1
53.4925498962,-2.11595678329,118.064407349,2014-06-10 16:55:28,"iPhone3,1",7.1.2,1.1
53.4950370789,-2.22354197502,65.64453125,2014-06-10 16:59:44,"iPhone3,1",7.1.1,1.1
53.4950370789,-2.22354197502,65.64453125,2014-06-10 16:59:44,"iPhone3,1",7.1.2,1.1
53.4874305725,-2.24170875549,42.0630149841,2014-06-10 17:06:08,"iPhone3,1",7.1.1,1.1
53.4874305725,-2.24170875549,42.0630149841,2014-06-10 17:06:08,"iPhone3,1",7.1.2,1.1
53.4782562256,-2.23321342468,105.145385742,2014-06-10 21:02:56,"iPhone3,1",7.1.1,1.1
53.4782562256,-2.23321342468,105.145385742,2014-06-10 21:02:56,"iPhone3,1",7.1.2,1.1
53.4622039795,-2.20797920227,55.4819755554,2014-06-10 21:22:08,"iPhone3,1",7.1.1,1.1
53.4622039795,-2.20797920227,55.4819755554,2014-06-10 21:22:08,"iPhone3,1",7.1.2,1.1
53.4082336426,-2.1647670269,63.6953659058,2014-06-10 21:26:24,"iPhone3,1",7.1.1,1.1
53.4082336426,-2.1647670269,63.6953659058,2014-06-10 21:26:24,"iPhone3,1",7.1.2,1.1
53.3960380554,-2.20910024643,19.1698722839,2014-06-10 21:32:48,"iPhone3,1",7.1.1,1.1
53.3960380554,-2.20910024643,19.1698722839,2014-06-10 21:32:48,"iPhone3,1",7.1.2,1.1
53.3924255371,-2.33907485008,38.9145050049,2014-06-10 21:43:28,"iPhone3,1",7.1.1,1.1
53.3924255371,-2.33907485008,38.9145050049,2014-06-10 21:43:28,"iPhone3,1",7.1.2,1.1
53.370716095,-2.3394138813,41.332611084,2014-06-11 04:48:00,"iPhone3,1",7.1.1,1.1
53.370716095,-2.3394138813,41.332611084,2014-06-11 04:48:00,"iPhone3,1",7.1.2,1.1
53.3622055054,-2.27229309082,45.3360366821,2014-06-11 05:02:56,"iPhone3,1",7.1.1,1.1
53.3622055054,-2.27229309082,45.3360366821,2014-06-11 05:02:56,"iPhone3,1",7.1.2,1.1
53.3579902649,-2.27515149117,73.7636947632,2014-06-11 05:49:52,"iPhone3,1",7.1.1,1.1
53.3579902649,-2.27515149117,73.7636947632,2014-06-11 05:49:52,"iPhone3,1",7.1.2,1.1
52.3059921265,4.76158905029,74.113571167,2014-06-11 07:28:00,"iPhone3,1",7.1.1,1.1
52.3059921265,4.76158905029,74.113571167,2014-06-11 07:28:00,"iPhone3,1",7.1.2,1.1
52.2906303406,4.69748735428,4.82705116272,2014-06-11 07:34:24,"iPhone3,1",7.1.1,1.1
52.2906303406,4.69748735428,4.82705116272,2014-06-11 07:34:24,"iPhone3,1",7.1.2,1.1
52.2228088379,4.55932092667,-1.24519777298,2014-06-11 07:38:40,"iPhone3,1",7.1.1,1.1
52.2228088379,4.55932092667,-1.24519777298,2014-06-11 07:38:40,"iPhone3,1",7.1.2,1.1
52.1644439697,4.48087358475,-1.24519777298,2014-06-11 07:47:12,"iPhone3,1",7.1.1,1.1
52.1644439697,4.48087358475,-1.24519777298,2014-06-11 07:47:12,"iPhone3,1",7.1.2,1.1
52.0973777771,4.39143753052,-1.24519777298,2014-06-11 07:51:28,"iPhone3,1",7.1.1,1.1
52.0973777771,4.39143753052,-1.24519777298,2014-06-11 07:51:28,"iPhone3,1",7.1.2,1.1
52.0785942078,4.32474040985,-1.24519777298,2014-06-11 07:57:52,"iPhone3,1",7.1.1,1.1
52.0785942078,4.32474040985,-1.24519777298,2014-06-11 07:57:52,"iPhone3,1",7.1.2,1.1
52.0723075867,4.34407949448,2.67191100121,2014-06-11 08:14:56,"iPhone3,1",7.1.1,1.1
52.0723075867,4.34407949448,2.67191100121,2014-06-11 08:14:56,"iPhone3,1",7.1.2,1.1
52.0685768127,4.32246208191,2.67191100121,2014-06-11 15:38:40,"iPhone3,1",7.1.1,1.1
52.0685768127,4.32246208191,2.67191100121,2014-06-11 15:38:40,"iPhone3,1",7.1.2,1.1
52.0802993774,4.29833269119,2.67191100121,2014-06-11 16:17:04,"iPhone3,1",7.1.1,1.1
52.0802993774,4.29833269119,2.67191100121,2014-06-11 16:17:04,"iPhone3,1",7.1.2,1.1
52.0892524719,4.27507019043,3.7986497879,2014-06-11 16:27:44,"iPhone3,1",7.1.1,1.1
52.0892524719,4.27507019043,3.7986497879,2014-06-11 16:27:44,"iPhone3,1",7.1.2,1.1
52.0860824585,4.38081121445,2.0260822773,2014-06-12 06:32:32,"iPhone3,1",7.1.1,1.1
52.0860824585,4.38081121445,2.0260822773,2014-06-12 06:32:32,"iPhone3,1",7.1.2,1.1
52.0756645203,4.36651039124,0.290393710136,2014-06-12 06:36:48,"iPhone3,1",7.1.1,1.1
52.0756645203,4.36651039124,0.290393710136,2014-06-12 06:36:48,"iPhone3,1",7.1.2,1.1
52.0669517517,4.36300182343,0,2014-06-12 06:43:12,"iPhone3,1",7.1.1,1.1
52.0669517517,4.36300182343,0,2014-06-12 06:43:12,"iPhone3,1",7.1.2,1.1
52.0677337646,4.35522127151,0,2014-06-12 07:34:24,"iPhone3,1",7.1.1,1.1
52.0677337646,4.35522127151,0,2014-06-12 07:34:24,"iPhone3,1",7.1.2,1.1
52.079372406,4.32453203201,1.36482691765,2014-06-12 15:28:00,"iPhone3,1",7.1.1,1.1
52.079372406,4.32453203201,1.36482691765,2014-06-12 15:28:00,"iPhone3,1",7.1.2,1.1
52.076751709,4.31352329254,1,2014-06-12 15:57:52,"iPhone3,1",7.1.1,1.1
52.076751709,4.31352329254,1,2014-06-12 15:57:52,"iPhone3,1",7.1.2,1.1
52.0837631226,4.28518342972,2,2014-06-12 16:21:20,"iPhone3,1",7.1.1,1.1
52.0837631226,4.28518342972,2,2014-06-12 16:21:20,"iPhone3,1",7.1.2,1.1
52.0896530151,4.27486610413,4.09530067444,2014-06-12 16:27:44,"iPhone3,1",7.1.1,1.1
52.0896530151,4.27486610413,4.09530067444,2014-06-12 16:27:44,"iPhone3,1",7.1.2,1.1
52.0823287964,4.29474306107,2,2014-06-13 05:39:12,"iPhone3,1",7.1.1,1.1
52.0823287964,4.29474306107,2,2014-06-13 05:39:12,"iPhone3,1",7.1.2,1.1
52.0769767761,4.30667209625,1,2014-06-13 05:43:28,"iPhone3,1",7.1.1,1.1
52.0769767761,4.30667209625,1,2014-06-13 05:43:28,"iPhone3,1",7.1.2,1.1
52.0814933777,4.3223900795,1,2014-06-13 05:49:52,"iPhone3,1",7.1.1,1.1
52.0814933777,4.3223900795,1,2014-06-13 05:49:52,"iPhone3,1",7.1.2,1.1
52.2110137939,4.57182312012,0,2014-06-13 06:24:00,"iPhone3,1",7.1.1,1.1
52.2110137939,4.57182312012,0,2014-06-13 06:24:00,"iPhone3,1",7.1.2,1.1
52.2879257202,4.68574094772,0,2014-06-13 06:30:24,"iPhone3,1",7.1.1,1.1
52.2879257202,4.68574094772,0,2014-06-13 06:30:24,"iPhone3,1",7.1.2,1.1
52.3094482422,4.76188898087,0,2014-06-13 06:34:40,"iPhone3,1",7.1.1,1.1
52.3094482422,4.76188898087,0,2014-06-13 06:34:40,"iPhone3,1",7.1.2,1.1
52.3098640442,4.75372219086,0,2014-06-13 07:17:20,"iPhone3,1",7.1.1,1.1
52.3098640442,4.75372219086,0,2014-06-13 07:17:20,"iPhone3,1",7.1.2,1.1
52.3178596497,4.72627687454,0.559723556042,2014-06-13 08:02:08,"iPhone3,1",7.1.1,1.1
52.3178596497,4.72627687454,0.559723556042,2014-06-13 08:02:08,"iPhone3,1",7.1.2,1.1
52.3211402893,4.67639875412,0.559723556042,2014-06-13 08:08:32,"iPhone3,1",7.1.1,1.1
52.3211402893,4.67639875412,0.559723556042,2014-06-13 08:08:32,"iPhone3,1",7.1.2,1.1
53.3586997986,-2.27739167213,0.559723556042,2014-06-13 09:23:12,"iPhone3,1",7.1.1,1.1
53.3586997986,-2.27739167213,0.559723556042,2014-06-13 09:23:12,"iPhone3,1",7.1.2,1.1
53.3668022156,-2.24248361588,0.559723556042,2014-06-13 09:36:00,"iPhone3,1",7.1.1,1.1
53.3668022156,-2.24248361588,0.559723556042,2014-06-13 09:36:00,"iPhone3,1",7.1.2,1.1
53.4438743591,-2.20751166344,0.559723556042,2014-06-13 09:42:24,"iPhone3,1",7.1.1,1.1
53.4438743591,-2.20751166344,0.559723556042,2014-06-13 09:42:24,"iPhone3,1",7.1.2,1.1
53.4596176147,-2.20557308197,0.559723556042,2014-06-13 09:50:56,"iPhone3,1",7.1.1,1.1
53.4596176147,-2.20557308197,0.559723556042,2014-06-13 09:50:56,"iPhone3,1",7.1.2,1.1
53.4720420837,-2.21398234367,0.559723556042,2014-06-13 09:55:12,"iPhone3,1",7.1.1,1.1
53.4720420837,-2.21398234367,0.559723556042,2014-06-13 09:55:12,"iPhone3,1",7.1.2,1.1
53.4669265747,-2.18267989159,0.559723556042,2014-06-13 10:05:52,"iPhone3,1",7.1.1,1.1
53.4669265747,-2.18267989159,0.559723556042,2014-06-13 10:05:52,"iPhone3,1",7.1.2,1.1
53.4834594727,-2.09333133698,0.559723556042,2014-06-13 10:10:08,"iPhone3,1",7.1.1,1.1
53.4834594727,-2.09333133698,0.559723556042,2014-06-13 10:10:08,"iPhone3,1",7.1.2,1.1
53.5209388733,-2.03669977188,0.559723556042,2014-06-13 10:16:32,"iPhone3,1",7.1.1,1.1
53.5209388733,-2.03669977188,0.559723556042,2014-06-13 10:16:32,"iPhone3,1",7.1.2,1.1
53.5888442993,-1.95321643353,0.559723556042,2014-06-13 10:22:56,"iPhone3,1",7.1.1,1.1
53.5888442993,-1.95321643353,0.559723556042,2014-06-13 10:22:56,"iPhone3,1",7.1.2,1.1
53.6431045532,-1.80204033852,0.559723556042,2014-06-13 10:29:20,"iPhone3,1",7.1.1,1.1
53.6431045532,-1.80204033852,0.559723556042,2014-06-13 10:29:20,"iPhone3,1",7.1.2,1.1
53.645362854,-1.78093409538,0.559723556042,2014-06-13 10:37:52,"iPhone3,1",7.1.1,1.1
53.645362854,-1.78093409538,0.559723556042,2014-06-13 10:37:52,"iPhone3,1",7.1.2,1.1
53.6277656555,-1.79431819916,0.559723556042,2014-06-13 11:39:44,"iPhone3,1",7.1.1,1.1
53.6277656555,-1.79431819916,0.559723556042,2014-06-13 11:39:44,"iPhone3,1",7.1.2,1.1
53.6124153137,-1.78990399837,0.559723556042,2014-06-13 11:48:16,"iPhone3,1",7.1.1,1.1
53.6124153137,-1.78990399837,0.559723556042,2014-06-13 11:48:16,"iPhone3,1",7.1.2,1.1
53.580783844,-1.77825498581,0.559723556042,2014-06-13 11:52:32,"iPhone3,1",7.1.1,1.1
53.580783844,-1.77825498581,0.559723556042,2014-06-13 11:52:32,"iPhone3,1",7.1.2,1.1
53.5672454834,-1.78607988358,0.559723556042,2014-06-13 12:05:20,"iPhone3,1",7.1.1,1.1
53.5672454834,-1.78607988358,0.559723556042,2014-06-13 12:05:20,"iPhone3,1",7.1.2,1.1
53.5713768005,-1.78950166702,0.559723556042,2014-06-13 12:28:48,"iPhone3,1",7.1.1,1.1
53.5713768005,-1.78950166702,0.559723556042,2014-06-13 12:28:48,"iPhone3,1",7.1.2,1.1
53.5673942566,-1.78578531742,183.081054688,2014-06-13 14:32:32,"iPhone3,1",7.1.1,1.1
53.5673942566,-1.78578531742,183.081054688,2014-06-13 14:32:32,"iPhone3,1",7.1.2,1.1
53.5715789795,-1.78942751884,177.501342773,2014-06-13 14:53:52,"iPhone3,1",7.1.1,1.1
53.5715789795,-1.78942751884,177.501342773,2014-06-13 14:53:52,"iPhone3,1",7.1.2,1.1
53.5688323975,-1.80011439323,191.590423584,2014-06-18 15:10:56,"iPhone3,1",7.1.1,1.1
53.5688323975,-1.80011439323,191.590423584,2014-06-18 15:10:56,"iPhone3,1",7.1.2,1.1
53.5688171387,-1.79172253609,193.724822998,2014-06-18 15:17:20,"iPhone3,1",7.1.1,1.1
53.5688171387,-1.79172253609,193.724822998,2014-06-18 15:17:20,"iPhone3,1",7.1.2,1.1
53.5585365295,-1.78662717342,195.479248047,2014-06-18 15:38:40,"iPhone3,1",7.1.1,1.1
53.5585365295,-1.78662717342,195.479248047,2014-06-18 15:38:40,"iPhone3,1",7.1.2,1.1
53.5826950073,-1.78573572636,180.479385376,2014-06-18 15:47:12,"iPhone3,1",7.1.1,1.1
53.5826950073,-1.78573572636,180.479385376,2014-06-18 15:47:12,"iPhone3,1",7.1.2,1.1
53.6086921692,-1.80138921738,180.479385376,2014-06-18 15:55:44,"iPhone3,1",7.1.1,1.1
53.6086921692,-1.80138921738,180.479385376,2014-06-18 15:55:44,"iPhone3,1",7.1.2,1.1
53.6559791565,-1.79707634449,180.479385376,2014-06-18 16:06:24,"iPhone3,1",7.1.1,1.1
53.6559791565,-1.79707634449,180.479385376,2014-06-18 16:06:24,"iPhone3,1",7.1.2,1.1
53.5510978699,-1.79105961323,292.284118652,2014-06-18 16:10:40,"iPhone3,1",7.1.1,1.1
53.5510978699,-1.79105961323,292.284118652,2014-06-18 16:10:40,"iPhone3,1",7.1.2,1.1
53.5912094116,-1.79723238945,292.284118652,2014-06-18 16:19:12,"iPhone3,1",7.1.1,1.1
53.5912094116,-1.79723238945,292.284118652,2014-06-18 16:19:12,"iPhone3,1",7.1.2,1.1
53.5449333191,-1.79151642323,263.470123291,2014-06-18 16:23:28,"iPhone3,1",7.1.1,1.1
53.5449333191,-1.79151642323,263.470123291,2014-06-18 16:23:28,"iPhone3,1",7.1.2,1.1
53.5704460144,-1.77806174755,307.042297363,2014-06-18 16:34:08,"iPhone3,1",7.1.1,1.1
53.5704460144,-1.77806174755,307.042297363,2014-06-18 16:34:08,"iPhone3,1",7.1.2,1.1
53.5450439453,-1.79211509228,306.930786133,2014-06-18 16:40:32,"iPhone3,1",7.1.1,1.1
53.5450439453,-1.79211509228,306.930786133,2014-06-18 16:40:32,"iPhone3,1",7.1.2,1.1
53.5707588196,-1.77805364132,308.826690674,2014-06-18 16:46:56,"iPhone3,1",7.1.1,1.1
53.5707588196,-1.77805364132,308.826690674,2014-06-18 16:46:56,"iPhone3,1",7.1.2,1.1
53.5966682434,-1.79172730446,309.130767822,2014-06-18 16:53:20,"iPhone3,1",7.1.1,1.1
53.5966682434,-1.79172730446,309.130767822,2014-06-18 16:53:20,"iPhone3,1",7.1.2,1.1
53.5495605469,-1.7903482914,309.130767822,2014-06-18 17:04:00,"iPhone3,1",7.1.1,1.1
53.5495605469,-1.7903482914,309.130767822,2014-06-18 17:04:00,"iPhone3,1",7.1.2,1.1
53.5929298401,-1.79750263691,283.296020508,2014-06-18 17:10:24,"iPhone3,1",7.1.1,1.1
53.5929298401,-1.79750263691,283.296020508,2014-06-18 17:10:24,"iPhone3,1",7.1.2,1.1
53.5638389587,-1.78312456608,274.409606934,2014-06-18 17:14:40,"iPhone3,1",7.1.1,1.1
53.5638389587,-1.78312456608,274.409606934,2014-06-18 17:14:40,"iPhone3,1",7.1.2,1.1
53.5716934204,-1.78964567184,186.56161499,2014-06-18 17:21:04,"iPhone3,1",7.1.1,1.1
53.5716934204,-1.78964567184,186.56161499,2014-06-18 17:21:04,"iPhone3,1",7.1.2,1.1
53.5717048645,-1.78966999054,187,2014-06-21 08:00:00,"iPhone3,1",7.1.1,1.1
53.5717048645,-1.78966999054,187,2014-06-21 08:00:00,"iPhone3,1",7.1.2,1.1
53.5820236206,-1.78103172779,173.382247925,2014-06-21 12:41:36,"iPhone3,1",7.1.1,1.1
53.5820236206,-1.78103172779,173.382247925,2014-06-21 12:41:36,"iPhone3,1",7.1.2,1.1
53.5744438171,-1.75339925289,163.920196533,2014-06-21 12:48:00,"iPhone3,1",7.1.1,1.1
53.5744438171,-1.75339925289,163.920196533,2014-06-21 12:48:00,"iPhone3,1",7.1.2,1.1
53.575428009,-1.69076740742,179.328659058,2014-06-21 12:52:16,"iPhone3,1",7.1.1,1.1
53.575428009,-1.69076740742,179.328659058,2014-06-21 12:52:16,"iPhone3,1",7.1.2,1.1
53.5554542542,-1.67166733742,189.681549072,2014-06-21 12:56:32,"iPhone3,1",7.1.1,1.1
53.5554542542,-1.67166733742,189.681549072,2014-06-21 12:56:32,"iPhone3,1",7.1.2,1.1
53.5520439148,-1.65713381767,193.191619873,2014-06-21 13:05:04,"iPhone3,1",7.1.1,1.1
53.5520439148,-1.65713381767,193.191619873,2014-06-21 13:05:04,"iPhone3,1",7.1.2,1.1
53.5434989929,-1.53039252758,193.484680176,2014-06-21 13:09:20,"iPhone3,1",7.1.1,1.1
53.5434989929,-1.53039252758,193.484680176,2014-06-21 13:09:20,"iPhone3,1",7.1.2,1.1
53.5528182983,-1.66184079647,193.522781372,2014-06-21 13:17:52,"iPhone3,1",7.1.1,1.1
53.5528182983,-1.66184079647,193.522781372,2014-06-21 13:17:52,"iPhone3,1",7.1.2,1.1
53.5297584534,-1.60379564762,193.522781372,2014-06-21 13:22:08,"iPhone3,1",7.1.1,1.1
53.5297584534,-1.60379564762,193.522781372,2014-06-21 13:22:08,"iPhone3,1",7.1.2,1.1
53.5545005798,-1.66892445087,193.565704346,2014-06-21 13:26:24,"iPhone3,1",7.1.1,1.1
53.5545005798,-1.66892445087,193.565704346,2014-06-21 13:26:24,"iPhone3,1",7.1.2,1.1
53.5350570679,-1.56892633438,194.237060547,2014-06-21 13:32:48,"iPhone3,1",7.1.1,1.1
53.5350570679,-1.56892633438,194.237060547,2014-06-21 13:32:48,"iPhone3,1",7.1.2,1.1
53.540851593,-1.60852706432,194.46661377,2014-06-21 13:39:12,"iPhone3,1",7.1.1,1.1
53.540851593,-1.60852706432,194.46661377,2014-06-21 13:39:12,"iPhone3,1",7.1.2,1.1
53.5562553406,-1.67290616035,194.74760437,2014-06-21 13:43:28,"iPhone3,1",7.1.1,1.1
53.5562553406,-1.67290616035,194.74760437,2014-06-21 13:43:28,"iPhone3,1",7.1.2,1.1
53.5346832275,-1.58191740513,194.895355225,2014-06-21 13:47:44,"iPhone3,1",7.1.1,1.1
53.5346832275,-1.58191740513,194.895355225,2014-06-21 13:47:44,"iPhone3,1",7.1.2,1.1
53.5408630371,-1.52002048492,194.938064575,2014-06-21 13:56:16,"iPhone3,1",7.1.1,1.1
53.5408630371,-1.52002048492,194.938064575,2014-06-21 13:56:16,"iPhone3,1",7.1.2,1.1
53.5372657776,-1.65478849411,194.964523315,2014-06-21 14:00:32,"iPhone3,1",7.1.1,1.1
53.5372657776,-1.65478849411,194.964523315,2014-06-21 14:00:32,"iPhone3,1",7.1.2,1.1
53.5823364258,-1.71011304855,199.229690552,2014-06-21 14:06:56,"iPhone3,1",7.1.1,1.1
53.5823364258,-1.71011304855,199.229690552,2014-06-21 14:06:56,"iPhone3,1",7.1.2,1.1
53.6046409607,-1.71218454838,192.190353394,2014-06-21 14:11:12,"iPhone3,1",7.1.1,1.1
53.6046409607,-1.71218454838,192.190353394,2014-06-21 14:11:12,"iPhone3,1",7.1.2,1.1
53.6113395691,-1.75166022778,140.538284302,2014-06-21 14:19:44,"iPhone3,1",7.1.1,1.1
53.6113395691,-1.75166022778,140.538284302,2014-06-21 14:19:44,"iPhone3,1",7.1.2,1.1
53.6036186218,-1.79608619213,114.788497925,2014-06-21 14:24:00,"iPhone3,1",7.1.1,1.1
53.6036186218,-1.79608619213,114.788497925,2014-06-21 14:24:00,"iPhone3,1",7.1.2,1.1
53.5829391479,-1.78628623486,129.615707397,2014-06-21 14:30:24,"iPhone3,1",7.1.1,1.1
53.5829391479,-1.78628623486,129.615707397,2014-06-21 14:30:24,"iPhone3,1",7.1.2,1.1
53.5815200806,-1.80340206623,137.769729614,2014-06-21 14:34:40,"iPhone3,1",7.1.1,1.1
53.5815200806,-1.80340206623,137.769729614,2014-06-21 14:34:40,"iPhone3,1",7.1.2,1.1
53.5665969849,-1.79031693935,145.869552612,2014-06-21 14:41:04,"iPhone3,1",7.1.1,1.1
53.5665969849,-1.79031693935,145.869552612,2014-06-21 14:41:04,"iPhone3,1",7.1.2,1.1
53.571685791,-1.7896488905,190.887756348,2014-06-21 14:47:28,"iPhone3,1",7.1.1,1.1
53.571685791,-1.7896488905,190.887756348,2014-06-21 14:47:28,"iPhone3,1",7.1.2,1.1
53.5692977905,-1.79755139351,191.878707886,2014-06-21 16:08:32,"iPhone3,1",7.1.1,1.1
53.5692977905,-1.79755139351,191.878707886,2014-06-21 16:08:32,"iPhone3,1",7.1.2,1.1
53.5691604614,-1.80518019199,229.198883057,2014-06-21 16:17:04,"iPhone3,1",7.1.1,1.1
53.5691604614,-1.80518019199,229.198883057,2014-06-21 16:17:04,"iPhone3,1",7.1.2,1.1
53.5643234253,-1.77384853363,230.935821533,2014-06-21 16:38:24,"iPhone3,1",7.1.1,1.1
53.5643234253,-1.77384853363,230.935821533,2014-06-21 16:38:24,"iPhone3,1",7.1.2,1.1
53.5691261292,-1.80503749847,231,2014-06-21 16:57:36,"iPhone3,1",7.1.1,1.1
53.5691261292,-1.80503749847,231,2014-06-21 16:57:36,"iPhone3,1",7.1.2,1.1
53.5642967224,-1.77373242378,230.776351929,2014-06-21 17:08:16,"iPhone3,1",7.1.1,1.1
53.5642967224,-1.77373242378,230.776351929,2014-06-21 17:08:16,"iPhone3,1",7.1.2,1.1
53.5690116882,-1.80498552322,228.831970215,2014-06-21 17:12:32,"iPhone3,1",7.1.1,1.1
53.5690116882,-1.80498552322,228.831970215,2014-06-21 17:12:32,"iPhone3,1",7.1.2,1.1
53.5716209412,-1.82928180695,216.953598022,2014-06-21 17:42:24,"iPhone3,1",7.1.1,1.1
53.5716209412,-1.82928180695,216.953598022,2014-06-21 17:42:24,"iPhone3,1",7.1.2,1.1
53.5768051147,-1.78721547127,445.600402832,2014-06-21 17:48:48,"iPhone3,1",7.1.1,1.1
53.5768051147,-1.78721547127,445.600402832,2014-06-21 17:48:48,"iPhone3,1",7.1.2,1.1
53.5679588318,-1.76058626175,438.987945557,2014-06-21 17:57:20,"iPhone3,1",7.1.1,1.1
53.5679588318,-1.76058626175,438.987945557,2014-06-21 17:57:20,"iPhone3,1",7.1.2,1.1
53.5711402893,-1.81327962875,421.302124023,2014-06-21 18:01:36,"iPhone3,1",7.1.1,1.1
53.5711402893,-1.81327962875,421.302124023,2014-06-21 18:01:36,"iPhone3,1",7.1.2,1.1
53.6044769287,-1.67732262611,421.302124023,2014-06-21 18:10:08,"iPhone3,1",7.1.1,1.1
53.6044769287,-1.67732262611,421.302124023,2014-06-21 18:10:08,"iPhone3,1",7.1.2,1.1
53.5830535889,-1.82946813107,421.302124023,2014-06-21 18:16:32,"iPhone3,1",7.1.1,1.1
53.5830535889,-1.82946813107,421.302124023,2014-06-21 18:16:32,"iPhone3,1",7.1.2,1.1
53.5468444824,-1.87795305252,435.90335083,2014-06-21 18:31:28,"iPhone3,1",7.1.1,1.1
53.5468444824,-1.87795305252,435.90335083,2014-06-21 18:31:28,"iPhone3,1",7.1.2,1.1
53.5768852234,-1.86034107208,509.443206787,2014-06-21 18:37:52,"iPhone3,1",7.1.1,1.1
53.5768852234,-1.86034107208,509.443206787,2014-06-21 18:37:52,"iPhone3,1",7.1.2,1.1
53.5389633179,-1.88333439827,585.258789062,2014-06-21 18:52:48,"iPhone3,1",7.1.1,1.1
53.5389633179,-1.88333439827,585.258789062,2014-06-21 18:52:48,"iPhone3,1",7.1.2,1.1
53.5555610657,-1.82995724678,581.228820801,2014-06-21 19:01:20,"iPhone3,1",7.1.1,1.1
53.5555610657,-1.82995724678,581.228820801,2014-06-21 19:01:20,"iPhone3,1",7.1.2,1.1
53.6827163696,-1.5407063961,581.228820801,2014-06-21 19:07:44,"iPhone3,1",7.1.1,1.1
53.6827163696,-1.5407063961,581.228820801,2014-06-21 19:07:44,"iPhone3,1",7.1.2,1.1
53.6432304382,-1.66802704334,581.228820801,2014-06-21 19:12:00,"iPhone3,1",7.1.1,1.1
53.6432304382,-1.66802704334,581.228820801,2014-06-21 19:12:00,"iPhone3,1",7.1.2,1.1
53.6729850769,-1.59071922302,581.228820801,2014-06-21 19:18:24,"iPhone3,1",7.1.1,1.1
53.6729850769,-1.59071922302,581.228820801,2014-06-21 19:18:24,"iPhone3,1",7.1.2,1.1
53.6823806763,-1.53674781322,0,2014-06-21 19:24:48,"iPhone3,1",7.1.1,1.1
53.6823806763,-1.53674781322,0,2014-06-21 19:24:48,"iPhone3,1",7.1.2,1.1
53.5408782959,-1.88217926025,571.229125977,2014-06-21 19:33:20,"iPhone3,1",7.1.1,1.1
53.5408782959,-1.88217926025,571.229125977,2014-06-21 19:33:20,"iPhone3,1",7.1.2,1.1
53.5548439026,-1.83269155025,582.210083008,2014-06-21 19:44:00,"iPhone3,1",7.1.1,1.1
53.5548439026,-1.83269155025,582.210083008,2014-06-21 19:44:00,"iPhone3,1",7.1.2,1.1
53.5409431458,-1.88210713863,584.549438477,2014-06-21 19:50:24,"iPhone3,1",7.1.1,1.1
53.5409431458,-1.88210713863,584.549438477,2014-06-21 19:50:24,"iPhone3,1",7.1.2,1.1
53.5874900818,-1.86378657818,583.99987793,2014-06-21 20:09:36,"iPhone3,1",7.1.1,1.1
53.5874900818,-1.86378657818,583.99987793,2014-06-21 20:09:36,"iPhone3,1",7.1.2,1.1
53.576915741,-1.86062312126,0,2014-06-21 20:20:16,"iPhone3,1",7.1.1,1.1
53.576915741,-1.86062312126,0,2014-06-21 20:20:16,"iPhone3,1",7.1.2,1.1
53.5408058167,-1.88206529617,579.867004395,2014-06-21 20:37:20,"iPhone3,1",7.1.1,1.1
53.5408058167,-1.88206529617,579.867004395,2014-06-21 20:37:20,"iPhone3,1",7.1.2,1.1
53.5769004822,-1.86061060429,590.049804688,2014-06-21 20:43:44,"iPhone3,1",7.1.1,1.1
53.5769004822,-1.86061060429,590.049804688,2014-06-21 20:43:44,"iPhone3,1",7.1.2,1.1
53.5408782959,-1.88198912144,592.996520996,2014-06-21 21:07:12,"iPhone3,1",7.1.1,1.1
53.5408782959,-1.88198912144,592.996520996,2014-06-21 21:07:12,"iPhone3,1",7.1.2,1.1
53.576915741,-1.86062252522,592.996520996,2014-06-21 21:15:44,"iPhone3,1",7.1.1,1.1
